,room_id,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
345,1574946,8142772,Shared room,44,4.5,,1,1,34,1,35.699165,139.703909
346,1575144,7662108,Private room,32,5,2,1,1.5,78,2,35.636626,139.750937
347,1584153,8439950,Private room,,4,2,1,1,65,14,35.696927,139.718938
348,1585794,1103758,Entire home/apt,80,4.5,4,1,1,82,1,35.677657,139.70669
349,1595024,6109925,Private room,,,2,1,1,50,25,35.728859,139.728239
350,1596785,3648628,Private room,16,4.5,5,1,1.5,40,2,35.700011,139.709152
351,1600454,8529477,Private room,23,4.5,1,1,1,28,2,35.659182,139.610214
352,1600573,1295685,Entire home/apt,97,4.5,3,1,1,47,,35.754923,139.719454
353,1618308,33751250,Entire home/apt,18,5,,1,1,172,1,35.666011,139.726688
354,1625406,4244615,Entire home/apt,21,4.5,,2,1,1983,30,35.663583,139.739496
355,1627056,3960362,Entire home/apt,84,4.5,5,2,1,86,1,35.681826,139.703661
356,1629622,8660693,Entire home/apt,26,4.5,4,0,1,73,1,35.690252,139.814127
357,1629908,3161518,Entire home/apt,82,4.5,3,1,1,52,1,35.732541,139.732062
358,1637959,8698320,Shared room,44,5,1,1,1,27,2,35.598396,139.709934
359,1639232,4847803,Entire home/apt,35,4.5,,2,1,130,,35.681619,139.692457
360,1641610,8715811,Private room,31,5,2,1,1,52,1,35.584236,139.683935
361,1641755,5257327,Entire home/apt,116,5,2,1,1,86,1,35.670487,139.712961
362,1641811,5257327,Entire home/apt,109,5,2,1,1,95,1,35.655155,139.706099
363,1647203,8666546,Entire home/apt,87,5,4,1,1,106,2,35.697166,139.694961
364,1648913,8747777,Entire home/apt,6,5,2,0,1,40,2,35.588893,139.691275
365,1652910,8765854,Shared room,5,4.5,4,1,1,52,1,35.756893,139.760809
366,1656928,6033723,Private room,3,5,2,1,1,51,7,35.703275,139.665197
367,1656946,6033723,Private room,3,4.5,2,1,1,51,7,35.703483,139.663933
368,1662214,6033723,Private room,,5,2,1,1,45,7,35.703254,139.664246
369,1669049,3100167,Entire home/apt,67,4,3,2,2,77,2,35.650354,139.706829
370,1669314,8839265,Private room,58,5,1,1,1,53,2,35.702417,139.687548
371,1675309,3648628,Entire home/apt,33,4.5,,4,1.5,85,1,35.695021,139.670056
372,1679318,4626879,Entire home/apt,78,5,5,1,1,108,2,35.680972,139.6936
373,1679954,7867292,Entire home/apt,22,4.5,3,0,1,70,1,35.65023,139.690523
374,1690751,8933088,Entire home/apt,,4,5,1,1,74,5,35.696807,139.686805
375,1693593,8804360,Entire home/apt,68,4.5,3,1,1,58,1,35.70213,139.679925
376,1700293,6357400,Entire home/apt,80,5,3,1,1,82,2,35.662596,139.693841
377,1700756,8933088,Entire home/apt,5,4.5,4,1,1,73,3,35.70293,139.697087
378,1705532,8126402,Entire home/apt,25,4.5,5,1,1,85,3,35.736089,139.724371
379,1720523,9069891,Entire home/apt,4,5,4,2,1,112,,35.708616,139.668428
380,1725792,6504053,Entire home/apt,69,5,4,2,1.5,116,7,35.731238,139.729678
381,1726101,6109925,Private room,12,4.5,1,1,1,50,25,35.73082,139.729026
382,1728217,6681229,Entire home/apt,43,4.5,,2,2,280,2,35.649768,139.749567
383,1730871,9119287,Private room,48,5,1,1,1,65,2,35.655342,139.692641
384,1732795,6606987,Private room,83,5,2,1,2,43,,35.739627,139.853717
385,1733568,6334933,Entire home/apt,76,4.5,4,1,1,78,2,35.653853,139.712738
386,1742906,8577768,Entire home/apt,53,4.5,,6,2,259,1,35.696118,139.670792
387,1744224,1914458,Entire home/apt,78,4.5,3,2,1,64,2,35.694464,139.706672
388,1748034,3231953,Entire home/apt,52,4.5,4,1,1,70,1,35.658143,139.695966
389,1748926,2930135,Private room,13,4,1,1,3,39,1,35.697404,139.706123
390,1749157,9203725,Entire home/apt,34,5,,6,2.5,125,1,35.589995,139.726926
391,1754294,6018145,Private room,90,5,2,1,1,40,,35.693088,139.710769
392,1756271,6876728,Entire home/apt,42,4.5,3,1,,82,3,35.602927,139.667338
393,1757217,5628674,Entire home/apt,52,4.5,5,0,1,86,2,35.690438,139.70868
394,1762248,561814,Entire home/apt,78,4.5,2,1,1,72,5,35.676759,139.706448
395,1763735,9270694,Entire home/apt,17,4,2,1,1,60,3,35.649768,139.690391
396,1764366,1759480,Entire home/apt,65,4.5,4,1,1,60,,35.662453,139.661812
397,1766246,9201937,Entire home/apt,30,4.5,,1,1,86,3,35.736784,139.767155
398,1770110,9298969,Entire home/apt,68,4.5,2,0,1,65,1,35.660783,139.665201
399,1771453,9304611,Private room,7,4,2,1,1,103,4,35.665304,139.782905
400,1773616,9315205,Entire home/apt,104,5,4,1,1,55,2,35.659557,139.693654
401,1774359,6591488,Entire home/apt,19,4,,2,1,110,1,35.656074,139.731938
402,1774478,1306308,Entire home/apt,61,4.5,,2,1,233,2,35.675215,139.733912
403,1774520,1306308,Entire home/apt,60,4.5,4,1,1,97,,35.677684,139.740569
404,1774575,6591488,Entire home/apt,19,4,3,1,1,70,1,35.668907,139.729711
405,1774952,9321374,Entire home/apt,3,4.5,,2,1,80,1,35.721039,139.61964
406,1780264,6123893,Shared room,10,4,,1,1,26,4,35.633422,139.655765
407,1783408,2930135,Private room,42,3.5,2,1,3,39,1,35.695775,139.705864
408,1785003,6591488,Entire home/apt,7,4,2,1,1,74,2,35.668783,139.728932
409,1785279,6591488,Entire home/apt,14,4,4,1,1,80,1,35.663983,139.736652
410,1790377,1456838,Entire home/apt,78,4.5,5,1,1,95,,35.647593,139.713474
411,1790483,1456838,Entire home/apt,74,4.5,5,1,1,99,,35.645869,139.710756
412,1790539,4981925,Private room,18,4.5,2,1,1,69,3,35.652511,139.739018
413,1790702,1759480,Entire home/apt,59,4.5,5,3,1,134,,35.664856,139.665301
414,1795383,9417689,Entire home/apt,36,4.5,3,1,1,78,1,35.669731,139.720557
415,1803149,6591488,Entire home/apt,11,4,4,1,,70,1,35.670128,139.731252
416,1805214,8524668,Private room,44,5,2,1,1,56,1,35.688545,139.597683
417,1805974,5632136,Entire home/apt,33,4.5,4,0,1,98,1,35.670554,139.767644
418,1809724,6123893,Private room,9,4,3,1,1,52,4,35.633926,139.659565
419,1809826,6123893,Shared room,17,4.5,,1,1,26,5,35.633086,139.66139
420,1817076,1456838,Entire home/apt,80,4.5,4,1,1,78,,35.657484,139.697317
421,1819048,9525579,Entire home/apt,92,4.5,2,0,1,53,2,35.645914,139.709272
422,1819424,7293516,Entire home/apt,103,4.5,3,1,1,73,2,35.653422,139.702809
423,1834404,9392396,Entire home/apt,78,4.5,4,1,1,103,2,35.656602,139.697397
424,1834834,2040416,Entire home/apt,9,5,5,1,1,200,2,35.641842,139.752259
425,1836335,2930135,Private room,24,3.5,3,1,3,38,1,35.696091,139.705924
426,1842188,2930135,Private room,4,4,1,1,2,25,2,35.70747,139.726064
427,1842508,2930135,Private room,8,3.5,1,1,1,32,2,35.69137,139.676559
428,1846065,7293516,Entire home/apt,88,4.5,4,1,1,69,2,35.638087,139.66822
429,1847466,6591488,Entire home/apt,9,4,5,1,1,90,1,35.65134,139.734039
430,1849591,5710367,Entire home/apt,84,4.5,4,1,1,65,,35.65159,139.683474
431,1852726,4778232,Entire home/apt,35,4.5,3,1,1,85,1,35.666223,139.733521
432,1853344,5677226,Private room,28,4.5,2,1,1,29,,35.72907,139.629452
433,1853798,7579092,Private room,34,4.5,2,1,1,47,3,35.701673,139.654707
434,1861699,4244615,Entire home/apt,55,4.5,4,1,1,68,2,35.668958,139.732258
435,1862764,4285301,Entire home/apt,73,5,2,0,1,112,1,35.647749,139.693848
436,1862772,4285301,Entire home/apt,17,5,2,1,1,108,2,35.663751,139.721577
437,1866157,8961992,Entire home/apt,12,4.5,2,0,1,86,,35.653374,139.710128
438,1866619,1608371,Entire home/apt,7,4.5,3,0,1,69,4,35.666726,139.652567
439,1868030,8660693,Private room,32,4.5,1,1,0.5,28,2,35.690305,139.814235
440,1869932,4873989,Entire home/apt,34,4.5,4,0,1,86,4,35.689942,139.688533
441,1870339,3491161,Entire home/apt,84,5,3,1,1,74,3,35.668827,139.768333
442,1873945,3648628,Entire home/apt,34,4.5,5,2,1,50,1,35.696821,139.672529
443,1874524,1180328,Private room,6,3.5,2,1,1,32,3,35.726799,139.574913
444,1882222,9296790,Private room,63,5,1,1,1.5,40,1,35.633486,139.777021
445,1882393,4484551,Entire home/apt,68,4.5,3,0,1,69,2,35.686487,139.697226
446,1890800,6334933,Entire home/apt,25,4.5,2,1,1,86,2,35.622227,139.728384
447,1894924,9846644,Private room,50,4.5,2,1,1,79,1,35.661709,139.740023
448,1895871,3113294,Entire home/apt,51,4.5,4,1,1,82,3,35.667243,139.767945
449,1898267,2930135,Private room,22,4,1,1,3,39,1,35.697391,139.705852
450,1898333,2930135,Private room,36,3.5,4,1,1,47,1,35.696568,139.70692
451,1898543,2930135,Private room,23,3.5,1,1,3,39,1,35.696057,139.706044
452,1898572,2930135,Private room,8,4,1,1,3,40,1,35.696016,139.707513
453,1898917,2930135,Private room,22,4,1,1,3,39,2,35.695705,139.705501
454,1910234,7579092,Private room,15,4.5,2,1,1,47,2,35.701797,139.654364
455,1915113,3967564,Entire home/apt,41,4.5,4,1,1,147,2,35.666006,139.688273
456,1915763,7885180,Entire home/apt,55,5,2,1,1,120,1,35.659066,139.695674
457,1917112,5710367,Entire home/apt,72,4.5,2,1,1,52,1,35.643259,139.693879
458,1919541,9951050,Private room,81,5,2,1,1,78,3,35.616258,139.723381
459,1931501,149562,Entire home/apt,28,4.5,,2,1,108,3,35.647386,139.695272
460,1937053,6591488,Entire home/apt,10,4.5,5,1,1,99,1,35.643968,139.723797
461,1937559,341577,Entire home/apt,56,4.5,4,1,1,80,3,35.696476,139.777517
462,1939460,6334933,Entire home/apt,7,4.5,,2,1,181,2,35.621722,139.718649
463,1941808,10044423,Entire home/apt,30,4.5,4,1,1,57,2,35.744793,139.768094
464,1945068,7365772,Entire home/apt,10,4.5,4,1,1,94,3,35.684924,139.675891
465,1949560,5248020,Entire home/apt,36,4.5,4,1,,78,3,35.66962,139.671126
466,1950631,5728563,Entire home/apt,55,5,2,0,1.5,129,5,35.653441,139.698291
467,1950910,7579092,Private room,37,4.5,2,1,1,51,3,35.703201,139.654209
468,1952122,7234172,Entire home/apt,45,4.5,4,1,1,120,1,35.657275,139.692704
469,1962147,4630151,Private room,,,1,1,1,26,5,35.769834,139.732342
470,1962377,561814,Entire home/apt,55,4.5,3,1,1,71,4,35.67415,139.703328
471,1969117,1306308,Entire home/apt,71,4.5,4,1,1,129,,35.659148,139.696746
472,1972569,6504053,Entire home/apt,62,4.5,4,0,1,69,2,35.626582,139.716731
473,1973921,10190961,Entire home/apt,25,3.5,2,1,1,700,3,35.654491,139.726481
474,1976961,10204921,Entire home/apt,,5,3,1,1,74,2,35.681851,139.789394
475,1977275,8594279,Private room,8,4.5,2,1,1,120,5,35.62915,139.727331
476,1984399,10238693,Private room,14,4,2,1,1,52,1,35.638638,139.70726
477,1985610,6033723,Private room,,,1,1,1,34,7,35.713903,139.669869
478,1989822,3821754,Entire home/apt,8,4.5,5,2,1,190,5,35.653296,139.72553
479,1990347,10264175,Entire home/apt,56,5,,,,85,1,35.730792,139.738249
480,1995107,10260753,Entire home/apt,12,4.5,2,1,1,50,4,35.6871,139.654982
481,1995855,2336819,Entire home/apt,47,5,5,1,1,140,3,35.711037,139.795539
482,1997959,10294366,Entire home/apt,35,5,3,1,1,47,3,35.637335,139.648057
483,2000822,7302419,Entire home/apt,60,5,2,1,1,175,3,35.690831,139.745044
484,2000866,10292738,Shared room,4,5,2,1,1,138,1,35.695151,139.691322
485,2002218,6357400,Entire home/apt,57,4.5,3,1,1,95,3,35.656358,139.695841
486,2008436,6606987,Entire home/apt,82,4.5,2,1,1,47,,35.739313,139.852645
487,2008526,5628674,Entire home/apt,46,4.5,2,0,1,69,4,35.686455,139.698847
488,2008659,8594279,Private room,47,5,2,1,1,35,3,35.638164,139.7439
489,2008939,5257327,Entire home/apt,94,5,2,1,1,95,1,35.670456,139.711278
490,2009519,7293516,Entire home/apt,75,4.5,,1,1,112,2,35.657567,139.693602
491,2010588,1196132,Entire home/apt,23,5,3,1,1,121,2,35.659914,139.726091
492,2017242,10374349,Entire home/apt,27,4.5,5,1,1,73,1,35.71348,139.707282
493,2017691,1608368,Entire home/apt,56,4.5,4,2,1,120,1,35.632495,139.709203
494,2018680,3231953,Entire home/apt,64,4.5,2,0,1,50,2,35.655369,139.692021
495,2027932,10415965,Entire home/apt,54,5,,4,2.5,369,4,35.656284,139.725858
496,2028267,5707145,Entire home/apt,42,4.5,,1,1,158,2,35.71992,139.719431
497,2028712,561814,Private room,46,4.5,1,1,2,28,4,35.695508,139.675659
498,2034205,2547513,Entire home/apt,54,4.5,2,1,1,52,2,35.693776,139.707079
499,2034383,7926135,Entire home/apt,49,4.5,4,1,1,119,2,35.66855,139.726498
500,2034489,3161518,Entire home/apt,56,4.5,3,0,1,49,1,35.732733,139.727245
501,2039787,10462554,Entire home/apt,80,5,4,0,1,70,2,35.650776,139.694778
502,2042019,561814,Private room,35,4.5,1,1,1,27,4,35.681052,139.678827
503,2042616,10474939,Entire home/apt,22,5,2,1,1,69,4,35.608289,139.672918
504,2043642,10479820,Entire home/apt,35,4,2,1,1,56,1,35.635531,139.705943
505,2047143,9775806,Entire home/apt,,4.5,,2,1,517,1,35.663516,139.745724
506,2047195,9865644,Entire home/apt,93,5,3,0,1,86,2,35.701479,139.701462
507,2062909,3268251,Entire home/apt,46,4.5,5,0,1,70,1,35.658739,139.707903
508,2063190,10558394,Entire home/apt,65,5,3,0,1,69,2,35.671267,139.739573
509,2067762,5950180,Entire home/apt,17,4.5,3,1,1,69,4,35.664124,139.663557
510,2068863,6033723,Entire home/apt,,,2,1,1,37,7,35.617652,139.732116
511,2069033,6033723,Entire home/apt,,5,2,0,1,49,7,35.653008,139.705859
512,2073013,10583904,Private room,,,2,1,1,862,1,35.678103,139.705277
513,2075509,11046932,Entire home/apt,59,5,,4,2.5,517,1,35.645932,139.729054
514,2075869,3491161,Entire home/apt,61,5,4,1,1,121,3,35.669036,139.768305
515,2079525,10541504,Entire home/apt,65,5,3,1,1,78,3,35.717061,139.79793
516,2080626,9203725,Entire home/apt,12,4.5,,6,3,125,2,35.588575,139.726955
517,2084240,6478741,Private room,44,5,1,1,1,36,2,35.659714,139.78256
518,2089341,1466334,Entire home/apt,38,5,4,1,1,90,3,35.663309,139.745457
519,2098678,6334933,Entire home/apt,77,4.5,,2,2,95,1,35.637744,139.711703
520,2098806,10705201,Entire home/apt,81,5,,3,1,134,3,35.681279,139.697827
521,2099281,5248020,Private room,37,4.5,2,1,1,33,3,35.657806,139.636783
522,2102890,5346273,Entire home/apt,112,4.5,4,1,1,103,1,35.691326,139.717162
523,2107235,8666546,Entire home/apt,73,4.5,4,1,1,86,1,35.709939,139.707177
524,2108761,2930135,Private room,5,3.5,2,1,1,47,3,35.697918,139.68701
525,2109892,10402607,Entire home/apt,59,4.5,4,1,1,82,2,35.654476,139.707782
526,2113415,10402607,Entire home/apt,83,4.5,5,1,1,86,2,35.660771,139.689165
527,2113722,10428183,Entire home/apt,61,5,2,0,1,118,3,35.674458,139.71036
528,2116127,1293166,Entire home/apt,31,4.5,4,1,1,65,2,35.706573,139.660987
529,2118168,6357400,Entire home/apt,49,4.5,4,1,1,82,2,35.654809,139.708596
530,2120896,8864408,Entire home/apt,49,4.5,3,1,1,61,2,35.634198,139.711477
531,2121540,10185909,Entire home/apt,10,5,4,1,1,89,5,35.653621,139.702985
532,2121782,10287999,Entire home/apt,36,4.5,2,1,1,73,2,35.681563,139.693975
533,2129325,9203725,Private room,6,5,4,1,3,80,1,35.589674,139.726688
534,2129583,9203725,Private room,3,4.5,,1,2.5,125,2,35.590202,139.726087
535,2129626,9103992,Private room,39,5,2,1,1,103,3,35.712389,139.709822
536,2130090,8695189,Entire home/apt,10,5,2,0,1,86,1,35.666021,139.683154
537,2139735,10919250,Entire home/apt,41,5,2,1,1,101,2,35.668811,139.718725
538,2140174,6123893,Shared room,10,4,3,1,1,30,5,35.639137,139.657962
539,2142554,6591488,Entire home/apt,4,3,5,1,,65,1,35.66178,139.736942
540,2143554,8660693,Private room,27,4,3,1,0.5,36,2,35.689285,139.816108
541,2146347,3161518,Entire home/apt,51,4.5,5,1,1,60,1,35.727824,139.728025
542,2146863,3667401,Entire home/apt,14,4,,4,3,160,1,35.736183,139.658352
543,2152616,10986553,Private room,75,4.5,3,1,1.5,47,2,35.6928,139.661843
544,2161029,11027757,Private room,64,4.5,4,1,1,65,2,35.66658,139.686828
545,2166440,3667401,Private room,11,4,4,1,1,58,2,35.737271,139.660752
546,2167670,9218415,Shared room,5,5,1,1,1,72,2,35.666211,139.688252
547,2167762,10936282,Entire home/apt,50,5,4,1,1,198,3,35.674256,139.706511
548,2172934,9203725,Entire home/apt,17,4.5,,2,1,150,1,35.589994,139.725489
549,2177604,10424827,Entire home/apt,79,4.5,3,1,1,60,,35.695078,139.697058
550,2178856,2930135,Entire home/apt,31,4,4,2,1,47,1,35.692017,139.675827
551,2183828,11084189,Entire home/apt,3,4.5,2,0,1,47,5,35.63263,139.653753
552,2184142,8013821,Entire home/apt,47,4.5,4,1,1,138,3,35.671491,139.704714
553,2184196,9321374,Entire home/apt,22,3.5,4,1,1,65,1,35.650451,139.681424
554,2186578,6123893,Shared room,17,4.5,,1,1,26,5,35.635232,139.658594
555,2190328,11170782,Private room,26,4,2,1,1,43,1,35.727215,139.783041
556,2199989,2547513,Entire home/apt,30,4,3,1,1,60,2,35.696121,139.706358
557,2204216,6334933,Entire home/apt,64,4.5,4,0,1,112,1,35.629233,139.721509
558,2206357,11256169,Entire home/apt,47,4.5,3,1,1,69,,35.650854,139.699991
559,2210036,11273069,Private room,19,4.5,2,1,1,47,1,35.667247,139.658004
560,2212755,3960362,Private room,4,5,4,1,1,60,1,35.622454,139.67416
561,2217461,9259058,Shared room,61,4.5,1,1,1.5,40,3,35.658286,139.698658
562,2218763,11319655,Private room,12,4.5,3,1,1,82,3,35.669374,139.728404
563,2219300,9203725,Private room,3,5,2,1,1.5,120,1,35.670713,139.728408
564,2225582,5244776,Entire home/apt,,4,2,1,1,280,4,35.64419,139.732686
565,2230497,3960362,Entire home/apt,51,5,,2,1,95,1,35.681941,139.704305
566,2238436,11430567,Private room,21,4.5,2,1,1,43,1,35.748139,139.848297
567,2238472,11430874,Private room,27,5,4,1,2,129,1,35.669324,139.682311
568,2243734,11170782,Private room,6,2,,1,6,110,1,35.727329,139.781224
569,2243816,11170782,Private room,7,4.5,,1,6,217,1,35.7272,139.783043
570,2245426,1456838,Entire home/apt,48,4.5,,3,1,121,,35.647233,139.711828
571,2247668,11477180,Private room,6,5,1,1,1,119,3,35.651475,139.687878
572,2257634,4417706,Entire home/apt,45,4.5,,1,1,78,2,35.656199,139.697914
573,2257916,4417706,Entire home/apt,31,4.5,4,1,1,78,2,35.65657,139.697374
574,2258213,6123893,Shared room,10,4,,1,1,26,4,35.635775,139.659462
575,2262826,1295685,Entire home/apt,74,4.5,2,1,1,56,,35.73358,139.714441
576,2262940,8660693,Private room,37,4.5,3,1,0.5,32,2,35.690234,139.814008
577,2269179,11170782,Private room,22,3.5,2,1,6,43,1,35.728695,139.782938
578,2269819,10937004,Private room,6,4.5,3,1,1,34,1,35.726251,139.756556
579,2272496,5396998,Private room,51,4.5,2,1,1,102,2,35.64664,139.711124
580,2278696,4264624,Entire home/apt,62,4.5,,2,1,150,,35.655195,139.701233
581,2280551,11638951,Entire home/apt,,,2,1,1,60,6,35.765441,139.702684
582,2289698,4799233,Entire home/apt,39,4.5,2,1,1,60,4,35.70803,139.69822
583,2300236,7293516,Entire home/apt,68,4.5,4,1,1,69,2,35.641512,139.665216
584,2311231,10294366,Entire home/apt,77,4.5,4,1,1,86,1,35.660297,139.711408
585,2312898,10032513,Private room,3,4.5,2,1,1,100,2,35.661903,139.726344
586,2321082,6334933,Entire home/apt,69,5,4,1,1,84,2,35.627947,139.726199
587,2321234,6334933,Entire home/apt,41,4.5,,2,1.5,194,2,35.625846,139.72459
588,2334281,10986553,Private room,58,4.5,3,1,1.5,52,2,35.692098,139.662133
589,2334305,11922598,Entire home/apt,54,5,4,2,1,259,3,35.688905,139.801906
590,2334632,10986553,Private room,67,4.5,2,1,1.5,39,2,35.694097,139.660733
591,2340151,11953493,Private room,4,5,2,1,1,45,2,35.732205,139.691493
592,2347955,5257327,Entire home/apt,89,4.5,5,1,1,103,1,35.676228,139.70405
593,2351673,12009001,Entire home/apt,28,4.5,2,1,1,69,3,35.689971,139.686387
594,2352449,12014174,Entire home/apt,19,4,,2,1,172,2,35.743559,139.656252
595,2352476,12014384,Private room,13,4,2,1,2,48,3,35.74195,139.771034
596,2352536,5237469,Private room,27,4,2,1,2,60,3,35.694925,139.708955
597,2353162,5237469,Private room,10,4,,1,1,60,3,35.70466,139.767714
598,2353977,7293516,Entire home/apt,92,4.5,3,1,1,103,2,35.660272,139.697982
599,2357328,1456838,Entire home/apt,52,4.5,4,0,1,108,,35.657604,139.693336
600,2364508,1456838,Entire home/apt,50,5,5,1,1,99,,35.64327,139.715368
601,2367754,10024867,Entire home/apt,72,4.5,4,1,1,40,2,35.641714,139.671991
602,2367938,12097914,Entire home/apt,124,4.5,2,1,1,85,1,35.656991,139.698455
603,2378269,12149416,Entire home/apt,,,1,1,2,52,1,35.656978,139.660135
604,2381154,7729815,Entire home/apt,22,3.5,5,1,1,60,2,35.665355,139.708994
605,2387347,3942708,Entire home/apt,49,4.5,3,1,1,70,,35.687762,139.695883
606,2388313,12169882,Entire home/apt,23,5,2,1,1,82,1,35.657473,139.680379
607,2388777,4284661,Entire home/apt,,,4,3,1,67,4,35.596884,139.656149
608,2392670,10561389,Entire home/apt,14,4.5,2,1,1,112,2,35.666764,139.66766
609,2393562,12228305,Private room,5,4.5,1,1,1,30,6,35.665658,139.736347
610,2401485,11277624,Entire home/apt,10,5,3,1,1,95,9,35.670775,139.728619
611,2403156,1306308,Entire home/apt,51,4.5,3,1,1,82,,35.663748,139.729033
612,2407891,1377286,Entire home/apt,19,5,,3,1.5,89,4,35.601665,139.742197
613,2410291,2901574,Private room,64,5,3,1,1,100,2,35.649193,139.709138
614,2414146,12340430,Private room,45,4.5,4,1,1.5,85,1,35.661343,139.694632
615,2415869,1759480,Entire home/apt,39,4.5,4,2,1,86,,35.6591,139.663853
616,2422356,12382451,Entire home/apt,12,5,,2,1,250,7,35.658162,139.73865
617,2427274,8784299,Entire home/apt,26,5,2,0,1,65,,35.666977,139.728675
618,2428049,11486607,Entire home/apt,65,4.5,3,1,1,60,2,35.68312,139.705952
619,2429799,4893746,Private room,32,4.5,3,1,1,52,1,35.728236,139.729206
620,2429912,4893746,Private room,31,4.5,2,1,1,47,1,35.727925,139.729466
621,2432695,5237469,Shared room,6,4,2,1,5,22,4,35.74791,139.797795
622,2434196,11170782,Private room,20,4,4,1,6,69,1,35.729055,139.783046
623,2443667,7419128,Private room,15,4.5,2,1,1,28,3,35.660769,139.65709
